记录ID,标题,发布时间,省份,市,公告类型,来源平台,详情页URL,主品类,主品类-原始口径,全部命中品类,学段,是否学科网相关,已L2精读
0043ee6e283f81834aff95ef4e3b56e8c67b,冷水滩区菱角山小学新建食堂项目竞争性磋商公告,2026-07-24,湖南省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/430000/0201/20260724/0043ee6e283f81834aff95ef4e3b56e8c67b.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,小学,否,否
003455a6c4b53da146bab7436ec03ff417af,亳州市丹华小学运动场及附属设施改造项目竞争性磋商公告,2026-07-24,安徽省,,采购/资审公告,亳州市公共资源交易平台电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/340000/0201/20260724/003455a6c4b53da146bab7436ec03ff417af.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0041df72d87e2cc1412fabb756cad840202a,南阳市官庄工区华源餐饮管理有限公司官庄工区2026-2027年中小学校园阳光餐饮食材供应商入围项目-公开招标公告,2026-07-24,河南省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/410000/0201/20260724/0041df72d87e2cc1412fabb756cad840202a.html,后勤服务,其他,后勤服务,教育局统筹,否,否
0014c66bc6d9654a4c3cb9b117404bdc1674,新绛县北张镇人民政府竞争性磋商北张镇西庄村北环路、小学路道路基础设施提升的采购公告,2026-07-24,山西省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0201/20260724/0014c66bc6d9654a4c3cb9b117404bdc1674.html,其他,其他,,小学,否,否
0015d14feeb9db384af39759ff4c3871ef26,鄂尔多斯市东胜区第三小学智慧校园建设维修改造工程(二次)竞争性磋商公告,2026-07-24,内蒙古自治区,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/150000/0201/20260724/0015d14feeb9db384af39759ff4c3871ef26.html,智慧校园,智慧校园,智慧校园;校舍维修改造,小学,是,否
00377fd1ee2abfc641f6b76e722827e0c476,石臼小学操场建设工程竞争性磋商公告,2026-07-24,山东省,,采购/资审公告,日照市公共资源电子交易平台,https://www.ggzy.gov.cn/information/deal/html/a/370000/0201/20260724/00377fd1ee2abfc641f6b76e722827e0c476.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0032698365345d53416580937c92579efe5e,江苏省锡山高级中学实验学校第二小学物业服务项目采购公告,2026-07-24,江苏省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0201/20260724/0032698365345d53416580937c92579efe5e.html,后勤服务,其他,后勤服务,高中,否,否
003243e1159f0ece47e985bfe4863591bbf5,盐城市新景路小学2026年物业服务项目采购公告,2026-07-24,江苏省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0201/20260724/003243e1159f0ece47e985bfe4863591bbf5.html,后勤服务,其他,后勤服务,小学,否,否
0032eb1e26f4e63c441a84ae6c1c673cc468,盐城市青年路小学2026年物业服务项目采购公告,2026-07-24,江苏省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0201/20260724/0032eb1e26f4e63c441a84ae6c1c673cc468.html,后勤服务,其他,后勤服务,小学,否,否
0032d494fb0ddb304870b8f3e50ec8d6ad91,盐城市大丰区部分中小学2025至2026学年度校服集中采购项目采购公告,2026-07-24,江苏省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/320000/0201/20260724/0032d494fb0ddb304870b8f3e50ec8d6ad91.html,校服,校服,校服,教育局统筹,否,否
0033e3a2b05e7dee45038aa0faf421dfb58f,浙江汇界工程咨询有限公司关于衢州市衢江区实验小学体育健身器材等采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,衢州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/0033e3a2b05e7dee45038aa0faf421dfb58f.html,音体美器材,音体美器材,音体美器材;后勤服务,小学,否,否
002291606f3be59f43b590f95e292c3184ed,吉林省万众工程项目管理有限公司关于靖宇县杨靖宇小学食堂改造项目的竞争性磋商公告,2026-07-24,吉林省,,采购/资审公告,白山电子招投标交易平台,https://www.ggzy.gov.cn/information/deal/html/a/220000/0201/20260724/002291606f3be59f43b590f95e292c3184ed.html,校舍维修改造,校舍维修改造,校舍维修改造;食堂设备,小学,否,否
0011f18045109d974739b4c1244c23d8832d,中国农业科学院附属小学体检服务采购项目公开招标公告,2026-07-24,北京,,采购/资审公告,北京市政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/110000/0201/20260724/0011f18045109d974739b4c1244c23d8832d.html,后勤服务,其他,后勤服务,小学,否,否
0011d61db12c320c4270aa6850800c57e0b9,北京邮电大学附属小学[ID44068]2026年食堂硬件提升项目其他食品加工设备采购项目公开招标公告,2026-07-24,北京,,采购/资审公告,北京市政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/110000/0201/20260724/0011d61db12c320c4270aa6850800c57e0b9.html,食堂设备,食堂设备,食堂设备,小学,否,否
0051a5f510e507934d59a5b1692aa6d39b93,越西县逸夫小学校越西县2026年中小学校学生课桌椅采购项目询价公告,2026-07-24,四川省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/510000/0201/20260724/0051a5f510e507934d59a5b1692aa6d39b93.html,课桌椅,课桌椅,课桌椅,教育局统筹,否,否
0013b4229414f7164e6cb280bc449d0ee7cf,清河县县直奥城小学智慧校园建设工程公开招标公告,2026-07-24,河北省,,采购/资审公告,邢台市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/130000/0201/20260724/0013b4229414f7164e6cb280bc449d0ee7cf.html,智慧校园,智慧校园,智慧校园,小学,是,否
00613349addb1ca84329b7c3583be1db380d,汉阴县平梁镇中心小学教共体 （牵头单位）2026-2028 学年食堂原辅食材（蔬菜、干货、调味品等）采购项目采购公告,2026-07-24,陕西省,,采购/资审公告,全国公共资源交易平台（陕西省·安康市）电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/610000/0201/20260724/00613349addb1ca84329b7c3583be1db380d.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
001572a6830fc4de4a4388aea2d8db7fce74,乌海市乌达区教育局乌达区中小学校智慧安防提升改造项目招标公告,2026-07-24,内蒙古自治区,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/150000/0201/20260724/001572a6830fc4de4a4388aea2d8db7fce74.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,教育局统筹,否,否
0050005c6b29648343beba7c46bd35978f3b,荷棠小学音体美等器材采购(DZQ26A00455)公开招标公告,2026-07-24,重庆市,,采购/资审公告,重庆市公共资源交易服务平台,https://www.ggzy.gov.cn/information/deal/html/a/500000/0201/20260724/0050005c6b29648343beba7c46bd35978f3b.html,音体美器材,音体美器材,音体美器材,小学,否,否
00334bdf5bf2cee64b1599847a8ef1b3a7e5,浙江卓宏建设项目管理有限公司关于柯城区航埠镇中心小学2026-2027学年食堂劳务外包采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,衢州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/00334bdf5bf2cee64b1599847a8ef1b3a7e5.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
0045d28e9fcaf133400b9f76d44a8eff5ca9,广西成文招标代理有限公司关于新建防城区城北小学图书采购的竞争性谈判公告,2026-07-24,广西壮族自治区,,采购/资审公告,广西壮族自治区公共资源电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/450000/0201/20260724/0045d28e9fcaf133400b9f76d44a8eff5ca9.html,校舍维修改造,校舍维修改造,校舍维修改造;图书,小学,否,否
006197d054f499d44990b6fed75346c6b378,宝鸡市金台区逸夫小学（石油初中）校舍提升改造项目采购公告,2026-07-24,陕西省,,采购/资审公告,全国公共资源交易平台（陕西省）,https://www.ggzy.gov.cn/information/deal/html/a/610000/0201/20260724/006197d054f499d44990b6fed75346c6b378.html,校舍维修改造,校舍维修改造,校舍维修改造,初中,否,否
0033b100d396a466409ab686265a807a7f8f,宁波市国际招标有限公司关于宁波高新区新明中心小学（宁波高新区外国语学校分校）食堂用工服务项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,宁波市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/0033b100d396a466409ab686265a807a7f8f.html,食堂设备,食堂设备,食堂设备,小学,否,否
00335d729c41221a4bc9bff82fec34b8961a,台州市黄岩区政府采购中心关于2026年黄岩区小学（数学、科学、美术）学具采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,台州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/00335d729c41221a4bc9bff82fec34b8961a.html,其他,其他,,小学,否,否
00610db104507b124a2dac12082703ffbb96,汉阴县第三小学草桥校区综合楼建设项目采购公告,2026-07-24,陕西省,,采购/资审公告,全国公共资源交易平台（陕西省·安康市）电子交易系统,https://www.ggzy.gov.cn/information/deal/html/a/610000/0201/20260724/00610db104507b124a2dac12082703ffbb96.html,其他,其他,,小学,否,否
0033c8ea5b133bda44da87c3daf88a234a6a,杭州瑞拓工程咨询有限公司关于凤凰小学2026年食堂设备采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,杭州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/0033c8ea5b133bda44da87c3daf88a234a6a.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
0061e75d42e162844f909d6767372b44e70c,宝鸡市金台区蟠龙镇中心小学消防改造项目采购公告,2026-07-24,陕西省,,采购/资审公告,全国公共资源交易平台（陕西省）,https://www.ggzy.gov.cn/information/deal/html/a/610000/0201/20260724/0061e75d42e162844f909d6767372b44e70c.html,校舍维修改造,校舍维修改造,校舍维修改造;校园安防,小学,否,否
0033cf277da9bd354e2991b60fe72c664525,松阳县公共资源交易中心关于2026年松阳县育英实验小学物业管理服务采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,丽水市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/0033cf277da9bd354e2991b60fe72c664525.html,后勤服务,其他,后勤服务,小学,否,否
00330d0da7c659cb49019b11b0a737861bdc,江山惠捷信息技术咨询有限公司关于江山市文苑小学食堂劳务服务外包采购项目的公开招标公告,2026-07-24,浙江省,,采购/资审公告,衢州市公共资源交易网,https://www.ggzy.gov.cn/information/deal/html/a/330000/0201/20260724/00330d0da7c659cb49019b11b0a737861bdc.html,食堂设备,食堂设备,食堂设备;后勤服务,小学,否,否
00363e1e19fc6b814f0693b26409a08e3b20,江西共创招标代理有限公司关于燕子山小学信息化设备采购项目(项目编号:XGC-2026-042-1)询价采购公告,2026-07-24,江西省,,采购/资审公告,新余市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/360000/0201/20260724/00363e1e19fc6b814f0693b26409a08e3b20.html,信息化,信息化,信息化,小学,是,否
0021bbb30961caa145468df17a43d6d053ef,毛祁中心小学教学楼换窗及暖气改造工程竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/0021bbb30961caa145468df17a43d6d053ef.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0021bb5fa85ca2cf4acb9f7c53b20c6375f9,朝阳市双塔区珠江路小学200米运动场维修工程竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/0021bb5fa85ca2cf4acb9f7c53b20c6375f9.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
0021b5cefdf0e5064ebba9a50a1c50f15fb8,沈阳市大东区二0二小学采购师生餐饮服务（第二次）招标公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/0021b5cefdf0e5064ebba9a50a1c50f15fb8.html,后勤服务,其他,后勤服务,小学,否,否
002173bab59d9e0d4b308e75d2ed1066adba,兴城市南一小学2026年保安配备服务竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/002173bab59d9e0d4b308e75d2ed1066adba.html,后勤服务,其他,后勤服务,小学,否,否
00214ea4309c8d65466eb54a08643c5e35d1,昌图县实验小学校舍维修改造项目竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/00214ea4309c8d65466eb54a08643c5e35d1.html,校舍维修改造,校舍维修改造,校舍维修改造,小学,否,否
00211557c3aa24cd4c5d93e38c62d4658b8f,建平县第二小学消防给水管网及水池建设项目（第二次）竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/00211557c3aa24cd4c5d93e38c62d4658b8f.html,校园安防,校园安防,校园安防,小学,否,否
00210e0e3ddd5de44036a65b6c2b575f434e,建平县第七小学消防给水管网及水池建设项目（第二次）竞争性磋商公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/00210e0e3ddd5de44036a65b6c2b575f434e.html,校园安防,校园安防,校园安防,小学,否,否
0036d997d9450b524d838b75fb3a102ab022,南昌市政府采购中心关于南昌市中小学生综合实践教育学校物业管理采购项目（2026年8-12月）（项目编号：NCZFCG2026-0078）电子化政府采购竞争性磋商公告,2026-07-24,江西省,,采购/资审公告,南昌市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/360000/0201/20260724/0036d997d9450b524d838b75fb3a102ab022.html,后勤服务,其他,后勤服务,教育局统筹,否,否
0021d9e40d4bba9f42feb2822ac17ec66f52,沈阳市大东区善邻路第二小学采购师生餐饮服务（第二次）招标公告,2026-07-24,辽宁省,,采购/资审公告,辽宁政府采购网,https://www.ggzy.gov.cn/information/deal/html/a/210000/0201/20260724/0021d9e40d4bba9f42feb2822ac17ec66f52.html,后勤服务,其他,后勤服务,小学,否,否
0013ba13b87b755e4762ab8cb01d21b65d0a,汤河乡中心小学教育技术装备采购,2026-07-24,河北省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/130000/0201/20260724/0013ba13b87b755e4762ab8cb01d21b65d0a.html,其他,其他,,小学,否,否
0014d2bfbb0d5dd545f28c8fb51fe0a16104,吕梁市离石区江阴中学竞争性磋商离石区江阴中学物业服务的采购公告,2026-07-26,山西省,,采购/资审公告,,https://www.ggzy.gov.cn/information/deal/html/a/140000/0201/20260726/0014d2bfbb0d5dd545f28c8fb51fe0a16104.html,后勤服务,其他,后勤服务,一贯制未分段,否,否
0036d89ab5b483bf4a1cbe2f4cce6385a435,江西瑞芃工程项目管理有限公司关于江西省赣州市赣县区第四中学赣县区第四中学课后服务生物实验室设备采购及安装项目（项目编号：JXRP2026-GX-J001 ）的电子化竞争性谈判公告,2026-07-26,江西省,,采购/资审公告,赣州市公共资源交易中心,https://www.ggzy.gov.cn/information/deal/html/a/360000/0201/20260726/0036d89ab5b483bf4a1cbe2f4cce6385a435.html,实验室设备,实验室设备,实验室设备;课后服务,一贯制未分段,否,否
